torch_init_seed,learning_rate,l2,epoch,mrr,prec_at_1,prec_at_5,prec_at_10
42,0.001,0.003,9,0.035915177013225795,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,10,0.03595821628403118,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,11,0.035954720038239914,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,12,0.0359425116599451,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,13,0.03593153125751582,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,14,0.03593872386867746,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,15,0.03596385789429588,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,16,0.03591156188180293,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,17,0.035934258812378925,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,18,0.035851809323920465,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.003,19,0.03196252685917597,0.06375838926174497,0.08154362416107383,0.0662751677852349
42,0.001,0.01,0,0.03534644711085756,0.09395973154362416,0.07248322147651005,0.0662751677852349
42,0.001,0.01,1,0.03169822135339859,0.06375838926174497,0.07818791946308726,0.06543624161073826
42,0.001,0.01,2,0.03592707740775977,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.01,3,0.03612281425230748,0.09395973154362416,0.08154362416107383,0.06711409395973154
42,0.001,0.01,4,0.03137767480211131,0.06375838926174497,0.08154362416107383,0.06476510067114094
42,0.001,0.01,5,0.03570978037127948,0.09395973154362416,0.08154362416107383,0.06644295302013423
42,0.001,0.01,6,0.031466702916370444,0.06375838926174497,0.07818791946308726,0.06610738255033557
42,0.001,0.01,7,0.03208095369032545,0.06375838926174497,0.08154362416107383,0.06761744966442952
42,0.001,0.01,8,0.035436844580341034,0.09395973154362416,0.08154362416107383,0.06778523489932888
42,0.001,0.01,9,0.03623513686614189,0.09395973154362416,0.08154362416107383,0.06610738255033556
42,0.001,0.01,10,0.035711805819939664,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.001,0.01,11,0.0357009871463041,0.09395973154362416,0.08154362416107383,0.06644295302013423
42,0.001,0.01,12,0.03158497463211991,0.06375838926174497,0.08154362416107383,0.06593959731543624
42,0.001,0.01,13,0.031694338553481624,0.06375838926174497,0.08154362416107383,0.06761744966442952
42,0.001,0.01,14,0.03211086885592724,0.06375838926174497,0.08154362416107383,0.06593959731543624
42,0.001,0.01,15,0.03550238720341477,0.09395973154362416,0.07953020134228189,0.06812080536912751
42,0.001,0.01,16,0.03162023143180428,0.06375838926174497,0.07818791946308726,0.06728187919463087
42,0.001,0.01,17,0.03159847261951223,0.06375838926174497,0.0761744966442953,0.06610738255033557
42,0.001,0.01,18,0.035670643570864934,0.09395973154362416,0.07818791946308726,0.06694630872483222
42,0.001,0.01,19,0.031868930846710705,0.06375838926174497,0.08154362416107383,0.06577181208053692
42,0.001,0.03,0,0.03476385561030004,0.09395973154362416,0.07248322147651005,0.0662751677852349
42,0.001,0.03,1,0.029136009583130083,0.06375838926174497,0.07248322147651007,0.06073825503355705
42,0.001,0.03,2,0.03565082186489062,0.09395973154362416,0.07483221476510067,0.0639261744966443
42,0.001,0.03,3,0.03489880056482199,0.09395973154362416,0.07483221476510067,0.06426174496644295
42,0.001,0.03,4,0.0300548123753996,0.06375838926174497,0.08154362416107383,0.06392617449664428
42,0.001,0.03,5,0.035428508249790595,0.09395973154362416,0.07651006711409396,0.06661073825503355
42,0.001,0.03,6,0.02938135701642397,0.06375838926174497,0.07046979865771812,0.06694630872483222
42,0.001,0.03,7,0.03088668490353305,0.06375838926174497,0.07315436241610739,0.06711409395973154
42,0.001,0.03,8,0.03362868506834112,0.09395973154362416,0.0691275167785235,0.06593959731543624
42,0.001,0.03,9,0.035131309016507586,0.09395973154362416,0.0761744966442953,0.06610738255033556
42,0.001,0.03,10,0.032069372817285606,0.09228187919463088,0.07483221476510067,0.0639261744966443
42,0.001,0.03,11,0.033649325787324436,0.09395973154362416,0.07751677852348994,0.06560402684563757
42,0.001,0.03,12,0.02940805509638727,0.06375838926174497,0.07046979865771813,0.06543624161073826
42,0.001,0.03,13,0.029788432394514452,0.06375838926174497,0.0761744966442953,0.06728187919463087
42,0.001,0.03,14,0.030852561809484765,0.06375838926174497,0.07483221476510067,0.06610738255033557
42,0.001,0.03,15,0.03215730861817267,0.06543624161073826,0.07114093959731543,0.06577181208053692
42,0.001,0.03,16,0.031412371563493434,0.06375838926174497,0.08154362416107383,0.06543624161073826
42,0.001,0.03,17,0.031300800957297,0.06375838926174497,0.0761744966442953,0.06644295302013423
42,0.001,0.03,18,0.030489971356822774,0.06375838926174497,0.07248322147651005,0.06577181208053692
42,0.001,0.03,19,0.034604408228641595,0.09395973154362416,0.07516778523489932,0.06560402684563757
42,0.003,0.0,0,0.034456243753567435,0.09060402684563758,0.07684563758389261,0.06694630872483222
42,0.003,0.0,1,0.03423308380708914,0.09395973154362416,0.06208053691275168,0.06510067114093959
42,0.003,0.0,2,0.03389017760643145,0.09228187919463088,0.06409395973154362,0.06593959731543624
42,0.003,0.0,3,0.03782576116001507,0.10570469798657718,0.07348993288590605,0.06476510067114093
42,0.003,0.0,4,0.03596128580221418,0.09228187919463088,0.07181208053691275,0.062751677852349
42,0.003,0.0,5,0.0362175515724526,0.09395973154362416,0.07147651006711409,0.06711409395973154
42,0.003,0.0,6,0.03722877297781918,0.09395973154362416,0.08053691275167785,0.06375838926174497
42,0.003,0.0,7,0.039934018017995225,0.10234899328859061,0.08120805369127518,0.0674496644295302
42,0.003,0.0,8,0.03927973359048103,0.07550335570469799,0.07885906040268457,0.06426174496644295
42,0.003,0.0,9,0.03882872143141406,0.06879194630872483,0.07449664429530202,0.06744966442953021
42,0.003,0.0,10,0.03833074000240612,0.07214765100671142,0.07181208053691275,0.0674496644295302
42,0.003,0.0,11,0.03796416445087499,0.0738255033557047,0.07651006711409396,0.06644295302013421
42,0.003,0.0,12,0.03710500496142053,0.07718120805369127,0.06543624161073826,0.06577181208053692
42,0.003,0.0,13,0.03792639179381644,0.0738255033557047,0.07114093959731545,0.0662751677852349
42,0.003,0.0,14,0.03860499642827947,0.087248322147651,0.0778523489932886,0.07080536912751678
42,0.003,0.0,15,0.0367046925900101,0.06040268456375839,0.07416107382550335,0.06862416107382549
42,0.003,0.0,16,0.03962157899561844,0.08389261744966443,0.0778523489932886,0.06946308724832215
42,0.003,0.0,17,0.03929396072083881,0.08557046979865772,0.08053691275167785,0.06895973154362416
42,0.003,0.0,18,0.03986426527946807,0.08053691275167785,0.0785234899328859,0.06879194630872483
42,0.003,0.0,19,0.04098381519010943,0.09060402684563758,0.08120805369127518,0.06963087248322147
42,0.003,0.003,0,0.035385084175379035,0.09395973154362416,0.07248322147651005,0.0662751677852349
42,0.003,0.003,1,0.031727412158187265,0.06375838926174497,0.07818791946308726,0.06543624161073826
42,0.003,0.003,2,0.03595506438593135,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.003,0.003,3,0.03612367658290408,0.09395973154362416,0.08154362416107383,0.06577181208053692
42,0.003,0.003,4,0.03141607997822064,0.06375838926174497,0.08154362416107383,0.06476510067114094
42,0.003,0.003,5,0.035604370882232186,0.09395973154362416,0.08154362416107383,0.06644295302013423
42,0.003,0.003,6,0.031723724438887664,0.06375838926174497,0.07818791946308726,0.06610738255033557
42,0.003,0.003,7,0.03211192997870279,0.06375838926174497,0.08154362416107383,0.06761744966442952
42,0.003,0.003,8,0.03546475160833757,0.09395973154362416,0.08154362416107383,0.06778523489932888
42,0.003,0.003,9,0.03623867371709607,0.09395973154362416,0.08154362416107383,0.06610738255033556
42,0.003,0.003,10,0.035730889292023595,0.09395973154362416,0.08154362416107383,0.0662751677852349
42,0.003,0.003,11,0.03574518246155266,0.09395973154362416,0.08154362416107383,0.06644295302013423
42,0.003,0.003,12,0.03164358048086701,0.06375838926174497,0.08154362416107383,0.06593959731543624
42,0.003,0.003,13,0.03171327256535718,0.06375838926174497,0.08154362416107383,0.06728187919463087
42,0.003,0.003,14,0.03214730082959841,0.06375838926174497,0.08154362416107383,0.06593959731543624
42,0.003,0.003,15,0.03553216611305796,0.09395973154362416,0.07953020134228189,0.06812080536912751
42,0.003,0.003,16,0.03164737321294425,0.06375838926174497,0.07818791946308726,0.06728187919463087
42,0.003,0.003,17,0.03160860439328578,0.06375838926174497,0.0761744966442953,0.06610738255033557
42,0.003,0.003,18,0.03571097983117175,0.09395973154362416,0.07818791946308726,0.06694630872483222
42,0.003,0.003,19,0.03188519397225377,0.06375838926174497,0.08154362416107383,0.06577181208053692
42,0.003,0.01,0,0.03476321058401324,0.09395973154362416,0.07248322147651005,0.0662751677852349
42,0.003,0.01,1,0.029135775341523402,0.06375838926174497,0.07248322147651007,0.06073825503355705
42,0.003,0.01,2,0.03565075059446707,0.09395973154362416,0.07483221476510067,0.0639261744966443
42,0.003,0.01,3,0.03490010710837868,0.09395973154362416,0.07483221476510067,0.06426174496644295
42,0.003,0.01,4,0.030054715164918994,0.06375838926174497,0.08154362416107383,0.06392617449664428
42,0.003,0.01,5,0.0354284171308191,0.09395973154362416,0.07651006711409396,0.06661073825503355
42,0.003,0.01,6,0.02938112497042753,0.06375838926174497,0.07046979865771812,0.06694630872483222
42,0.003,0.01,7,0.03088401577122298,0.06375838926174497,0.07315436241610739,0.06711409395973154
42,0.003,0.01,8,0.03362747259929925,0.09395973154362416,0.0691275167785235,0.06593959731543624
42,0.003,0.01,9,0.03513327774996936,0.09395973154362416,0.0761744966442953,0.06610738255033556
42,0.003,0.01,10,0.03206930813468602,0.09228187919463088,0.07483221476510067,0.0639261744966443
42,0.003,0.01,11,0.033474379931918936,0.09395973154362416,0.07751677852348994,0.06560402684563757
42,0.003,0.01,12,0.02940808215551994,0.06375838926174497,0.07046979865771813,0.06543624161073826
42,0.003,0.01,13,0.02978840242016149,0.06375838926174497,0.0761744966442953,0.06728187919463087
42,0.003,0.01,14,0.030854501234576552,0.06375838926174497,0.07483221476510067,0.06610738255033557
42,0.003,0.01,15,0.032156525346976446,0.06543624161073826,0.07114093959731543,0.06577181208053692
42,0.003,0.01,16,0.03141185865432878,0.06375838926174497,0.08154362416107383,0.06543624161073826
42,0.003,0.01,17,0.03129847028055095,0.06375838926174497,0.0761744966442953,0.06644295302013423
42,0.003,0.01,18,0.030489723447200075,0.06375838926174497,0.07248322147651005,0.06577181208053692
42,0.003,0.01,19,0.03460424838420358,0.09395973154362416,0.07516778523489932,0.06560402684563757
42,0.003,0.03,0,0.032061979298903864,0.09395973154362416,0.07248322147651005,0.05838926174496644
42,0.003,0.03,1,0.02040934096990327,0.03523489932885906,0.06006711409395973,0.05654362416107383
42,0.003,0.03,2,0.02968014963188987,0.07550335570469799,0.05939597315436242,0.053691275167785234
42,0.003,0.03,3,0.029094709565518635,0.09228187919463088,0.0761744966442953,0.06258389261744966
42,0.003,0.03,4,0.026258984666966346,0.06375838926174497,0.06442953020134227,0.06442953020134227
42,0.003,0.03,5,0.030075700606427384,0.06543624161073826,0.07080536912751678,0.06476510067114093
42,0.003,0.03,6,0.022890192147268566,0.04530201342281879,0.06073825503355705,0.06426174496644295
42,0.003,0.03,7,0.03263054042942715,0.09395973154362416,0.07348993288590604,0.06392617449664428
42,0.003,0.03,8,0.02219620834328538,0.050335570469798654,0.06442953020134229,0.06208053691275168
42,0.003,0.03,9,0.03177399543725257,0.09395973154362416,0.07248322147651007,0.06157718120805369
42,0.003,0.03,10,0.025895075287482066,0.09228187919463088,0.06006711409395973,0.06208053691275168
42,0.003,0.03,11,0.02838833706872005,0.09395973154362416,0.062751677852349,0.05318791946308725
42,0.003,0.03,12,0.02632110756821839,0.06543624161073826,0.06073825503355705,0.05671140939597315
42,0.003,0.03,13,0.025011893563608875,0.06375838926174497,0.06644295302013421,0.05822147651006711
42,0.003,0.03,14,0.03137818317736222,0.09395973154362416,0.07416107382550335,0.06459731543624161
42,0.003,0.03,15,0.028759357806181756,0.06543624161073826,0.06510067114093959,0.061577181208053694
42,0.003,0.03,16,0.032513233202215844,0.07550335570469799,0.07080536912751678,0.059395973154362416
42,0.003,0.03,17,0.0320947215745277,0.09228187919463088,0.07818791946308726,0.06359060402684565
42,0.003,0.03,18,0.027943393093982034,0.06375838926174497,0.07583892617449665,0.06040268456375839
42,0.003,0.03,19,0.03043911525215849,0.09395973154362416,0.06409395973154362,0.05738255033557047
42,0.01,0.0,0,0.029920613300612943,0.09228187919463088,0.06744966442953021,0.0634228187919463
42,0.01,0.0,1,0.029098863050791922,0.04530201342281879,0.0610738255033557,0.0587248322147651
42,0.01,0.0,2,0.035124173000229846,0.0738255033557047,0.06208053691275168,0.06140939597315437
42,0.01,0.0,3,0.034530742046697926,0.07550335570469799,0.0691275167785235,0.06275167785234899
42,0.01,0.0,4,0.0356275573275839,0.08892617449664429,0.06744966442953021,0.06325503355704698
42,0.01,0.0,5,0.03838728627952743,0.07718120805369127,0.0651006711409396,0.06023489932885907
42,0.01,0.0,6,0.03574271090333518,0.08053691275167785,0.06442953020134229,0.059228187919463084
42,0.01,0.0,7,0.037084272979878784,0.08389261744966443,0.06812080536912751,0.062751677852349
42,0.01,0.0,8,0.03579143698495308,0.08053691275167785,0.06845637583892616,0.058053691275167775
42,0.01,0.0,9,0.035988438952411,0.06375838926174497,0.06610738255033557,0.06090604026845637
42,0.01,0.0,10,0.03709317654806822,0.0587248322147651,0.06476510067114094,0.059731543624161075
42,0.01,0.0,11,0.03493347264961086,0.05704697986577181,0.06812080536912753,0.05989932885906041
42,0.01,0.0,12,0.03571342305910232,0.06375838926174497,0.0651006711409396,0.062248322147651
42,0.01,0.0,13,0.03660190048654008,0.06543624161073826,0.06677852348993289,0.06359060402684565
42,0.01,0.0,14,0.037003236904034995,0.06375838926174497,0.0738255033557047,0.0662751677852349
42,0.01,0.0,15,0.034762203579170425,0.05704697986577181,0.07114093959731545,0.06241610738255034
42,0.01,0.0,16,0.03280287534920056,0.06879194630872483,0.06610738255033557,0.0634228187919463
42,0.01,0.0,17,0.034731016795736105,0.06879194630872483,0.06946308724832216,0.061577181208053694
42,0.01,0.0,18,0.03476840624839891,0.07885906040268456,0.0691275167785235,0.05939597315436242
42,0.01,0.0,19,0.03673942813758757,0.07885906040268456,0.06610738255033557,0.05956375838926174
42,0.01,0.003,0,0.03475505998823655,0.09395973154362416,0.07248322147651005,0.0662751677852349
42,0.01,0.003,1,0.02912365720263382,0.06375838926174497,0.07181208053691276,0.06073825503355705
42,0.01,0.003,2,0.035515889705169994,0.09395973154362416,0.07483221476510067,0.0639261744966443
42,0.01,0.003,3,0.034834857759958496,0.09395973154362416,0.07483221476510067,0.06526845637583893
42,0.01,0.003,4,0.03004506854041599,0.06375838926174497,0.08154362416107383,0.06392617449664428
42,0.01,0.003,5,0.03542490470250055,0.09395973154362416,0.07651006711409396,0.06661073825503355
42,0.01,0.003,6,0.02921903085808142,0.06375838926174497,0.07046979865771812,0.06694630872483222
42,0.01,0.003,7,0.03084896599568095,0.06375838926174497,0.07315436241610739,0.06711409395973154
42,0.01,0.003,8,0.03358731183643778,0.09395973154362416,0.0691275167785235,0.06593959731543624
42,0.01,0.003,9,0.03512010695349514,0.09395973154362416,0.0761744966442953,0.06610738255033556
42,0.01,0.003,10,0.031830768118636985,0.09228187919463088,0.06979865771812081,0.0639261744966443
42,0.01,0.003,11,0.033283801184412695,0.09395973154362416,0.07080536912751678,0.06560402684563757
42,0.01,0.003,12,0.0293891166266216,0.06375838926174497,0.07046979865771813,0.06543624161073826
42,0.01,0.003,13,0.02956755603580632,0.06375838926174497,0.0761744966442953,0.06728187919463087
42,0.01,0.003,14,0.030836877947730993,0.06375838926174497,0.07483221476510067,0.06610738255033557
42,0.01,0.003,15,0.03213966243988407,0.06543624161073826,0.07114093959731543,0.06577181208053692
42,0.01,0.003,16,0.03140754038305459,0.06375838926174497,0.08154362416107383,0.06543624161073826
42,0.01,0.003,17,0.03129537194228762,0.06375838926174497,0.0761744966442953,0.06644295302013423
42,0.01,0.003,18,0.030472247712464047,0.06375838926174497,0.07248322147651005,0.06577181208053692
42,0.01,0.003,19,0.034178554125394424,0.09395973154362416,0.07516778523489932,0.06560402684563757
42,0.01,0.01,0,0.031483080020192136,0.09395973154362416,0.06375838926174497,0.05738255033557047
42,0.01,0.01,1,0.01945573143238643,0.03523489932885906,0.06006711409395973,0.05654362416107383
42,0.01,0.01,2,0.029358347805666603,0.07550335570469799,0.05939597315436242,0.05184563758389262
42,0.01,0.01,3,0.028471463948623366,0.09228187919463088,0.0761744966442953,0.06140939597315437
42,0.01,0.01,4,0.026723225734347517,0.06375838926174497,0.06442953020134227,0.05838926174496644
42,0.01,0.01,5,0.029050696181040107,0.06543624161073826,0.07080536912751678,0.06560402684563757
42,0.01,0.01,6,0.02271031120109245,0.04530201342281879,0.06073825503355705,0.06308724832214764
42,0.01,0.01,7,0.03214156808431492,0.09395973154362416,0.07348993288590604,0.06208053691275168
42,0.01,0.01,8,0.021190943624709024,0.050335570469798654,0.06442953020134229,0.053859060402684567
42,0.01,0.01,9,0.02552111278349549,0.04697986577181208,0.07248322147651007,0.05939597315436242
42,0.01,0.01,10,0.025198407486731574,0.09228187919463088,0.053691275167785234,0.057885906040268456
42,0.01,0.01,11,0.02776807442450814,0.09395973154362416,0.06140939597315437,0.04647651006711409
42,0.01,0.01,12,0.025825046651726014,0.06543624161073826,0.06073825503355705,0.05671140939597315
42,0.01,0.01,13,0.024907824232128752,0.06375838926174497,0.06644295302013421,0.05805369127516779
42,0.01,0.01,14,0.030785773626195882,0.09395973154362416,0.0691275167785235,0.06459731543624161
42,0.01,0.01,15,0.02969213717343684,0.06543624161073826,0.06510067114093959,0.057214765100671146
42,0.01,0.01,16,0.028960967039171465,0.05536912751677853,0.07080536912751678,0.059395973154362416
42,0.01,0.01,17,0.03185168790821297,0.09228187919463088,0.07818791946308726,0.06241610738255034
42,0.01,0.01,18,0.03090840813567414,0.07550335570469799,0.06442953020134229,0.06040268456375839
42,0.01,0.01,19,0.029718650652526483,0.09395973154362416,0.06409395973154362,0.053691275167785234
42,0.01,0.03,0,0.021592902806608354,0.06375838926174497,0.062751677852349,0.04093959731543624
42,0.01,0.03,1,0.01146085585558382,0.03523489932885906,0.018120805369127517,0.030536912751677858
42,0.01,0.03,2,0.014836105575844912,0.03523489932885906,0.03288590604026846,0.0436241610738255
42,0.01,0.03,3,0.016811626254775832,0.03691275167785235,0.05000000000000001,0.037248322147651
42,0.01,0.03,4,0.017321570185495284,0.03523489932885906,0.048993288590604034,0.049328859060402686
42,0.01,0.03,5,0.021381934513198083,0.06543624161073826,0.04429530201342281,0.042281879194630875
42,0.01,0.03,6,0.018446249276579032,0.04697986577181208,0.049664429530201344,0.04949664429530201
42,0.01,0.03,7,0.02518595123881354,0.09395973154362416,0.06208053691275168,0.0436241610738255
42,0.01,0.03,8,0.012783571178877495,0.050335570469798654,0.0238255033557047,0.028691275167785236
42,0.01,0.03,9,0.01406549897847428,0.050335570469798654,0.031543624161073834,0.030872483221476513
42,0.01,0.03,10,0.016359480421223666,0.018456375838926176,0.04463087248322148,0.04211409395973155
42,0.01,0.03,11,0.015950466342425543,0.03355704697986577,0.05067114093959732,0.03959731543624161
42,0.01,0.03,12,0.023543730845565887,0.06543624161073826,0.05536912751677853,0.048489932885906036
42,0.01,0.03,13,0.01847098555945251,0.06375838926174497,0.05067114093959732,0.042281879194630875
42,0.01,0.03,14,0.025534886743867065,0.09395973154362416,0.06208053691275168,0.051845637583892615
42,0.01,0.03,15,0.025432195280151466,0.06543624161073826,0.061073825503355716,0.046308724832214765
42,0.01,0.03,16,0.01525251533085408,0.025167785234899327,0.04093959731543625,0.04211409395973155
42,0.01,0.03,17,0.02728110788711663,0.06543624161073826,0.06342281879194632,0.05620805369127517
42,0.01,0.03,18,0.02686159847146435,0.07550335570469799,0.059395973154362416,0.048489932885906036
42,0.01,0.03,19,0.019717477087617015,0.06375838926174497,0.04429530201342282,0.030369127516778525
42,0.03,0.0,0,0.018647024166607247,0.05201342281879195,0.046308724832214765,0.04546979865771812
42,0.03,0.0,1,0.018039708433869418,0.03523489932885906,0.04060402684563759,0.0401006711409396
42,0.03,0.0,2,0.01955651007915553,0.0436241610738255,0.038926174496644296,0.03741610738255034
42,0.03,0.0,3,0.017518115051493446,0.03859060402684564,0.03959731543624161,0.038255033557046986
42,0.03,0.0,4,0.018726422661531246,0.040268456375838924,0.04295302013422819,0.03859060402684564
42,0.03,0.0,5,0.018714462515420045,0.03691275167785235,0.04194630872483222,0.037751677852348994
42,0.03,0.0,6,0.01814856414791758,0.03859060402684564,0.03758389261744967,0.03909395973154363
42,0.03,0.0,7,0.020182557614488547,0.03691275167785235,0.040268456375838924,0.04211409395973155
42,0.03,0.0,8,0.02169282529643618,0.04194630872483222,0.04194630872483222,0.03942953020134228
42,0.03,0.0,9,0.02498569525566296,0.053691275167785234,0.041946308724832224,0.04161073825503356
42,0.03,0.0,10,0.024568956404050418,0.053691275167785234,0.04697986577181208,0.043791946308724836
42,0.03,0.0,11,0.024635529387169994,0.05201342281879195,0.046644295302013423,0.04463087248322148
42,0.03,0.0,12,0.02843663797838236,0.06543624161073826,0.049328859060402686,0.04664429530201342
42,0.03,0.0,13,0.027878088785194308,0.06543624161073826,0.050335570469798654,0.05
42,0.03,0.0,14,0.02703014553407654,0.05201342281879195,0.05469798657718121,0.0488255033557047
42,0.03,0.0,15,0.02747137116762304,0.0587248322147651,0.05302013422818792,0.04530201342281879
42,0.03,0.0,16,0.02776137011134463,0.06543624161073826,0.05771812080536914,0.04949664429530201
42,0.03,0.0,17,0.02806945804426934,0.05704697986577181,0.0540268456375839,0.04731543624161074
42,0.03,0.0,18,0.028171094675952475,0.06711409395973154,0.051677852348993296,0.046644295302013423
42,0.03,0.0,19,0.02733169382252019,0.06711409395973154,0.05067114093959732,0.04714765100671141
42,0.03,0.003,0,0.03199393390568396,0.09395973154362416,0.07248322147651005,0.05838926174496644
42,0.03,0.003,1,0.019767451682879363,0.03523489932885906,0.06006711409395973,0.05654362416107383
42,0.03,0.003,2,0.02962864354631334,0.07550335570469799,0.05939597315436242,0.053691275167785234
42,0.03,0.003,3,0.028704195019702842,0.09228187919463088,0.0761744966442953,0.061409395973154375
42,0.03,0.003,4,0.026250986787355428,0.06375838926174497,0.06442953020134227,0.06442953020134227
42,0.03,0.003,5,0.02949621566520513,0.06543624161073826,0.07080536912751678,0.06560402684563757
42,0.03,0.003,6,0.022877250698627904,0.04530201342281879,0.06073825503355705,0.06426174496644295
42,0.03,0.003,7,0.03257244075062892,0.09395973154362416,0.07348993288590604,0.06526845637583892
42,0.03,0.003,8,0.021934955865911647,0.050335570469798654,0.06442953020134229,0.06208053691275168
42,0.03,0.003,9,0.02578413088007143,0.04697986577181208,0.07248322147651007,0.05939597315436242
42,0.03,0.003,10,0.02558755259420167,0.09228187919463088,0.06006711409395973,0.05771812080536914
42,0.03,0.003,11,0.028325197631958815,0.09395973154362416,0.06442953020134227,0.05302013422818792
42,0.03,0.003,12,0.026299019098065007,0.06543624161073826,0.06073825503355705,0.05671140939597315
42,0.03,0.003,13,0.02473822801471397,0.06375838926174497,0.06644295302013421,0.05805369127516779
42,0.03,0.003,14,0.031034159212303465,0.09395973154362416,0.0691275167785235,0.06459731543624161
42,0.03,0.003,15,0.029867310656650714,0.06543624161073826,0.06510067114093959,0.057214765100671146
42,0.03,0.003,16,0.029099420769884095,0.05536912751677853,0.07080536912751678,0.059395973154362416
42,0.03,0.003,17,0.03206456388818726,0.09228187919463088,0.07818791946308726,0.06325503355704698
42,0.03,0.003,18,0.027690811380425166,0.06879194630872483,0.06442953020134229,0.06040268456375839
42,0.03,0.003,19,0.03033985999209848,0.09395973154362416,0.06409395973154362,0.05738255033557047
42,0.03,0.01,0,0.021587530049580615,0.06375838926174497,0.062751677852349,0.04093959731543624
42,0.03,0.01,1,0.011478064353113677,0.03523489932885906,0.018120805369127517,0.030536912751677858
42,0.03,0.01,2,0.01482977234370926,0.03523489932885906,0.03288590604026846,0.0436241610738255
42,0.03,0.01,3,0.01748248640963117,0.03691275167785235,0.05000000000000001,0.037248322147651
42,0.03,0.01,4,0.016914326984725427,0.03523489932885906,0.048993288590604034,0.049328859060402686
42,0.03,0.01,5,0.021335442010766374,0.06543624161073826,0.04429530201342281,0.042281879194630875
42,0.03,0.01,6,0.01849034871500726,0.04697986577181208,0.049664429530201344,0.04949664429530201
42,0.03,0.01,7,0.02520814136378377,0.09395973154362416,0.06208053691275168,0.0436241610738255
42,0.03,0.01,8,0.012786550937772274,0.050335570469798654,0.0238255033557047,0.028691275167785236
42,0.03,0.01,9,0.014060468617274368,0.050335570469798654,0.031543624161073834,0.030872483221476513
